5.000000000000000278e-02 2.332192262796568800e+16 5.597261467363405824e+18
1.000000000000000056e-01 5.693824068812611328e+12 6.832591745983942500e+14
1.500000000000000222e-01 4.388389355535586548e+10 3.510728243253731934e+12
2.000000000000000111e-01 1.390020364483504295e+09 8.340345887683361816e+10
2.500000000000000000e-01 9.550704930667641759e+07 4.584807483089046478e+09
3.000000000000000444e-01 1.070739756891711801e+07 4.284268108735200763e+08
3.500000000000000333e-01 1.682357726133454125e+06 5.772532355993945152e+07
4.000000000000000222e-01 3.382140343681055238e+05 1.016388250051641650e+07
4.500000000000000111e-01 8.200186831689917017e+04 2.194365751843443606e+06
5.000000000000000000e-01 2.301700575109695274e+04 5.560609863383779302e+05
5.500000000000000444e-01 7.259189067556956616e+03 1.602519194848147745e+05
6.000000000000000888e-01 2.513934013237214003e+03 5.129129716296683910e+04
6.500000000000000222e-01 9.382584221113895637e+02 1.789632398693118375e+04
7.000000000000000666e-01 3.713144173596938913e+02 6.704287025685730441e+03
7.500000000000000000e-01 1.534491142991036838e+02 2.661488816902620329e+03
8.000000000000000444e-01 6.516420408071320480e+01 1.106303718054732599e+03
8.500000000000000888e-01 2.788865973720603364e+01 4.757981595639940906e+02
9.000000000000000222e-01 1.169331448243997151e+01 2.089355536525623336e+02
9.500000000000000666e-01 4.558077102520044832e+00 9.209698008460333085e+01
1.000000000000000000e+00 1.434636095454152382e+00 3.969185185075559730e+01
1.050000000000000044e+00 1.224929141125024046e-01 1.588499183283944483e+01
1.100000000000000089e+00 -3.664809841114831102e-01 5.097774876151681234e+00
1.150000000000000133e+00 -4.858445703682510164e-01 3.402597764928509960e-01
1.200000000000000178e+00 -4.671991926191792488e-01 -7.815020754577717277e-01
1.250000000000000000e+00 -4.185715327459842428e-01 -1.094787927421976503e+00
1.300000000000000044e+00 -3.623708028287291327e-01 -1.123342451810646736e+00
1.350000000000000089e+00 -3.081660454810394301e-01 -1.033420274869557121e+00
1.400000000000000133e+00 -2.596756673477572108e-01 -9.033490520989166939e-01
1.450000000000000178e+00 -2.178942744008516286e-01 -7.688427591545548001e-01
1.500000000000000000e+00 -1.826089129766034214e-01 -6.449764466681717767e-01
