5.000000000000000278e-02 1.638399974400000000e+16 3.932159969280000000e+18
1.000000000000000056e-01 3.999995999999019531e+12 4.799997600000000000e+14
1.500000000000000222e-01 3.082903535007449341e+10 2.466336874723625977e+12
2.000000000000000111e-01 9.764999990195662975e+08 5.859187500000000000e+10
2.500000000000000000e-01 6.709247901956629753e+07 3.220832256000000000e+09
3.000000000000000444e-01 7.521217743752040900e+06 3.009584883364283442e+08
3.500000000000000333e-01 1.181527992884504842e+06 4.054686704113726318e+07
4.000000000000000222e-01 2.374410361678600311e+05 7.137908935546875000e+06
4.500000000000000111e-01 5.752824015152858192e+04 1.540535337797210552e+06
5.000000000000000000e-01 1.612701956629753113e+04 3.901440000000000000e+05
5.500000000000000444e-01 5.074961557570248260e+03 1.123242470033367135e+05
6.000000000000000888e-01 1.750860316258484545e+03 3.589415381952084863e+04
6.500000000000000222e-01 6.492162162094551832e+02 1.249320378321504904e+04
7.000000000000000666e-01 2.540105905243099187e+02 4.662698463966976306e+03
7.500000000000000000e-01 1.028221107003904535e+02 1.840637692613101535e+03
8.000000000000000444e-01 4.196843814849853516e+01 7.586739957332611084e+02
8.500000000000000888e-01 1.653483036386928262e+01 3.221393046447508937e+02
9.000000000000000222e-01 5.655685250784050488e+00 1.386596239942768705e+02
9.500000000000000666e-01 9.805409544187373427e-01 5.913755293752279130e+01
1.000000000000000000e+00 -9.804337024688720703e-01 2.400000000000000000e+01
1.050000000000000044e+00 -1.737945616305144991e+00 8.399072907851222070e+00
1.100000000000000089e+00 -1.963806151842554693e+00 1.588095389824057735e+00
1.150000000000000133e+00 -1.944155687954021827e+00 -2.418400748377497411e+00
1.200000000000000178e+00 -1.764497683259394156e+00 -4.380112034464606730e+00
1.250000000000000000e+00 -1.532257779024000399e+00 -4.741825478630399715e+00
1.300000000000000044e+00 -1.301178440488785171e+00 -4.436131745812236460e+00
1.350000000000000089e+00 -1.092452677043324050e+00 -3.894546192985981481e+00
1.400000000000000133e+00 -9.123599070237047304e-01 -3.311279010272417889e+00
1.450000000000000178e+00 -7.606314769349699079e-01 -2.767961792019755674e+00
1.500000000000000000e+00 -6.344053874433862594e-01 -2.293399325434437142e+00
1.550000000000000044e+00 -5.300605617615832266e-01 -1.892384503414378472e+00
1.600000000000000089e+00 -4.440285337286003498e-01 -1.559568292911470921e+00
1.650000000000000133e+00 -3.731153902311972193e-01 -1.286040758073251800e+00
1.700000000000000178e+00 -3.145943873249628653e-01 -1.062344808859273737e+00
