5.000000000000000278e-02 2.576715130591573047e+13 6.184117531692677000e+15
1.000000000000000056e-01 6.290652272986639023e+09 7.548877905895087891e+11
1.500000000000000222e-01 4.847153328034483641e+07 3.878279764595189095e+09
2.000000000000000111e-01 1.533363296394001227e+06 9.207619286731386185e+07
2.500000000000000000e-01 1.048919209336801287e+05 5.050436188737012446e+06
3.000000000000000444e-01 1.161904518491731687e+04 4.691388534873289755e+05
3.500000000000000333e-01 1.774696154417161324e+03 6.234752686095757235e+04
4.000000000000000222e-01 3.356067704419552342e+02 1.066792875913859098e+04
4.500000000000000111e-01 7.150372375535036440e+01 2.178194693947746146e+03
5.000000000000000000e-01 1.498795756688047831e+01 4.965845997257029580e+02
5.500000000000000444e-01 1.852587368435957060e+00 1.166152368655171045e+02
6.000000000000000888e-01 -1.136947985683946616e+00 2.379941598833767813e+01
6.500000000000000222e-01 -1.624262741926139064e+00 1.002884872762658253e+00
7.000000000000000666e-01 -1.454200365003168072e+00 -6.126570941362986744e+00
7.500000000000000000e-01 -1.126953555953422503e+00 -6.430806820756777675e+00
8.000000000000000444e-01 -8.355580192138837292e-01 -5.149674859213104305e+00
8.500000000000000888e-01 -6.123349714765520257e-01 -3.814461281799206738e+00
9.000000000000000222e-01 -4.493827889558063560e-01 -2.754297803968097647e+00
9.500000000000000666e-01 -3.321432627960876904e-01 -1.978122423335865188e+00
1.000000000000000000e+00 -2.478441456336084592e-01 -1.425656583972497726e+00
1.050000000000000044e+00 -1.868833470694613863e-01 -1.035338713193907800e+00
1.100000000000000089e+00 -1.424176931091712950e-01 -7.590359864114273325e-01
1.150000000000000133e+00 -1.096616719527104544e-01 -5.621672897969208771e-01
1.200000000000000178e+00 -8.528219684675787671e-02 -4.206715272643877235e-01
1.250000000000000000e+00 -6.695050057708690217e-02 -3.179864463345674630e-01
1.300000000000000044e+00 -5.302850623182531892e-02 -2.427194398881431514e-01
1.350000000000000089e+00 -4.235408581375710302e-02 -1.869990492193773501e-01
1.400000000000000133e+00 -3.409500730868759988e-02 -1.453477778123677122e-01
1.450000000000000178e+00 -2.764950439698894702e-02 -1.139214636912111861e-01
1.500000000000000000e+00 -2.257824655581666326e-02 -8.999745623951779794e-02
1.550000000000000044e+00 -1.855745756933276092e-02 -7.162929699336867406e-02
1.600000000000000089e+00 -1.534633779852860244e-02 -5.741241294993989358e-02
1.650000000000000133e+00 -1.276422428539561275e-02 -4.632396324077128758e-02
1.700000000000000178e+00 -1.067443223570902627e-02 -3.761246680914738516e-02
1.750000000000000000e+00 -8.972719716431659318e-03 -3.072107683406864395e-02
1.800000000000000044e+00 -7.578979479953340537e-03 -2.523377427695987218e-02
1.850000000000000089e+00 -6.431203274535248621e-03 -2.083730302446856752e-02
1.900000000000000133e+00 -5.481060352130830843e-03 -1.729400903826066802e-02
1.950000000000000178e+00 -4.690632356724446124e-03 -1.442229711883304989e-02
2.000000000000000000e+00 -4.029983487245373391e-03 -1.208245433260658579e-02
2.050000000000000266e+00 -3.475338830166236227e-03 -1.016628556055549498e-02
2.100000000000000089e+00 -3.007708926967470661e-03 -8.589478719725329031e-03
2.149999999999999911e+00 -2.611844193933208352e-03 -7.285939814911614708e-03
2.200000000000000178e+00 -2.275434907669132353e-03 -6.203560204775628202e-03
2.250000000000000000e+00 -1.988495261628798767e-03 -5.301032765039011101e-03
2.300000000000000266e+00 -1.742886307054787543e-03 -4.545441600896808765e-03
2.350000000000000089e+00 -1.531944346569869735e-03 -3.910426087216554991e-03
2.400000000000000355e+00 -1.350189881837637754e-03 -3.374774087288258742e-03
2.450000000000000178e+00 -1.193098453796570492e-03 -2.921337883958808473e-03
2.500000000000000000e+00 -1.056919303014852924e-03 -2.536194223178585283e-03
2.550000000000000266e+00 -9.385311757625860616e-04 -2.207990079013317109e-03
2.600000000000000089e+00 -8.353271330489897605e-04 -1.927430500326360145e-03
2.650000000000000355e+00 -7.451221172244007311e-04 -1.686875734195845402e-03
2.700000000000000178e+00 -6.660784608550971006e-04 -1.480022827649240700e-03
2.750000000000000000e+00 -5.966456064491591511e-04 -1.301652860386635132e-03
2.800000000000000266e+00 -5.355111314359178301e-04 -1.147429409463440308e-03
2.850000000000000089e+00 -4.815608052396892899e-04 -1.013737190023738946e-03
2.900000000000000355e+00 -4.338458920212171226e-04 -8.975523419217869194e-04
2.950000000000000178e+00 -3.915562890435675533e-04 -7.963377499843318427e-04
3.000000000000000000e+00 -3.539983830117945972e-04 -7.079582491798698399e-04
3.050000000000000266e+00 -3.205767348910899730e-04 -6.306116880328703662e-04
3.100000000000000089e+00 -2.907788825044398595e-04 -5.627726878585591862e-04
3.150000000000000355e+00 -2.641626909088709368e-04 -5.031466039980274797e-04
3.200000000000000178e+00 -2.403457917124370816e-04 -4.506317147105091481e-04
3.250000000000000000e+00 -2.189967406637606854e-04 -4.042880686691801401e-04
3.300000000000000266e+00 -1.998275930417188105e-04 -3.633117394818433858e-04
3.350000000000000089e+00 -1.825876524626269008e-04 -3.270134853149989844e-04
3.400000000000000355e+00 -1.670581936991615403e-04 -2.948010087683744528e-04
3.450000000000000178e+00 -1.530479962945441655e-04 -2.661641682744300295e-04
3.500000000000000000e+00 -1.403895549709007103e-04 -2.406626164289819630e-04
3.550000000000000266e+00 -1.289358564921595286e-04 -2.179154396923881608e-04
3.600000000000000089e+00 -1.185576318651202681e-04 -1.975924531749134359e-04
3.650000000000000355e+00 -1.091410084273623820e-04 -1.794068678836837933e-04
3.700000000000000178e+00 -1.005854991737486820e-04 -1.631090990974783106e-04
3.750000000000000000e+00 -9.280227716731093634e-05 -1.484815259818207374e-04
3.800000000000000266e+00 -8.571269150569216667e-05 -1.353340461492470780e-04
3.850000000000000089e+00 -7.924698842303896647e-05 -1.235002961755294617e-04
3.900000000000000355e+00 -7.334320698142039860e-05 -1.128344313411937309e-04
3.950000000000000178e+00 -6.794622367236525964e-05 -1.032083760617341265e-04
4.000000000000000000e+00 -6.300692429087503799e-05 -9.450947138148716061e-05
4.049999999999999822e+00 -5.848148480924521704e-05 -8.663845815927495640e-05
4.100000000000000533e+00 -5.433074578617064964e-05 -7.950774466815162830e-05
4.150000000000000355e+00 -5.051966719548842106e-05 -7.303991566787523945e-05
4.200000000000000178e+00 -4.701685252805792620e-05 -6.716644690982896844e-05
4.250000000000000000e+00 -4.379413267470913795e-05 -6.182659476056340470e-05
4.299999999999999822e+00 -4.082620149118353184e-05 -5.696643539277044448e-05
4.350000000000000533e+00 -3.809029612131130578e-05 -5.253803196241747846e-05
4.400000000000000355e+00 -3.556591614835517953e-05 -4.849871150715046085e-05
4.450000000000000178e+00 -3.323457648624254606e-05 -4.481043607740850358e-05
4.500000000000000000e+00 -3.107958963691669698e-05 -4.143925494077851078e-05
4.549999999999999822e+00 -2.908587354765667195e-05 -3.835482665797147858e-05
4.600000000000000533e+00 -2.723978181989748209e-05 -3.553000147787525658e-05
4.650000000000000355e+00 -2.552895346293999632e-05 -3.294045589082921714e-05
4.700000000000000178e+00 -2.394217976374632712e-05 -3.056437235597622639e-05
4.750000000000000000e+00 -2.246928616762032931e-05 -2.838215821534088043e-05
4.800000000000000711e+00 -2.110102734221578878e-05 -2.637619865319626523e-05
4.850000000000000533e+00 -1.982899383592571637e-05 -2.453063927843757023e-05
4.900000000000000355e+00 -1.864552894710061281e-05 -2.283119452013235108e-05
4.950000000000000178e+00 -1.754365459762983909e-05 -2.126497854888835144e-05
